video_id,token_idx,start,end,labels,labels_idx,split
HTJLR3jbYTg,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
HTJLR3jbYTg,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
HTJLR3jbYTg,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
HTJLR3jbYTg,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
HTJLR3jbYTg,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
HTJLR3jbYTg,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
HYRRG2fbiDE,0,0.0,1.0,['clock'],[10],train
HYRRG2fbiDE,1,1.0,2.0,['clock'],[10],train
HYRRG2fbiDE,2,2.0,3.0,['clock'],[10],train
HYRRG2fbiDE,3,3.0,4.0,['clock'],[10],train
HYRRG2fbiDE,4,4.0,5.0,['clock'],[10],train
HYRRG2fbiDE,5,5.0,6.0,['clock'],[10],train
HYRRG2fbiDE,6,6.0,7.0,['clock'],[10],train
HYRRG2fbiDE,7,7.0,8.0,['clock'],[10],train
HYRRG2fbiDE,8,8.0,9.0,['clock'],[10],train
HYRRG2fbiDE,9,9.0,10.0,['clock'],[10],train
H_bgPn81rww,0,0.0,1.0,['background'],[3],train
H_bgPn81rww,1,1.0,2.0,['background'],[3],train
H_bgPn81rww,2,2.0,3.0,['background'],[3],train
H_bgPn81rww,3,3.0,4.0,['background'],[3],train
H_bgPn81rww,4,4.0,5.0,['background'],[3],train
H_bgPn81rww,5,5.0,6.0,['background'],[3],train
H_bgPn81rww,6,6.0,7.0,['background'],[3],train
H_bgPn81rww,7,7.0,8.0,['bark'],[5],train
H_bgPn81rww,8,8.0,9.0,['bark'],[5],train
H_bgPn81rww,9,9.0,10.0,['background'],[3],train
HakDVbfSix0,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],val
HakDVbfSix0,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],val
HakDVbfSix0,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],val
HakDVbfSix0,3,3.0,4.0,['background'],[3],val
HakDVbfSix0,4,4.0,5.0,['background'],[3],val
HakDVbfSix0,5,5.0,6.0,['background'],[3],val
HakDVbfSix0,6,6.0,7.0,['background'],[3],val
HakDVbfSix0,7,7.0,8.0,['background'],[3],val
HakDVbfSix0,8,8.0,9.0,['background'],[3],val
HakDVbfSix0,9,9.0,10.0,['background'],[3],val
Hbbfhs4R31c,0,0.0,1.0,['background'],[3],train
Hbbfhs4R31c,1,1.0,2.0,['background'],[3],train
Hbbfhs4R31c,2,2.0,3.0,['background'],[3],train
Hbbfhs4R31c,3,3.0,4.0,['bark'],[5],train
Hbbfhs4R31c,4,4.0,5.0,['bark'],[5],train
Hbbfhs4R31c,5,5.0,6.0,['bark'],[5],train
Hbbfhs4R31c,6,6.0,7.0,['background'],[3],train
Hbbfhs4R31c,7,7.0,8.0,['background'],[3],train
Hbbfhs4R31c,8,8.0,9.0,['background'],[3],train
Hbbfhs4R31c,9,9.0,10.0,['background'],[3],train
HdOeLKqorQU,0,0.0,1.0,['background'],[3],train
HdOeLKqorQU,1,1.0,2.0,['background'],[3],train
HdOeLKqorQU,2,2.0,3.0,['background'],[3],train
HdOeLKqorQU,3,3.0,4.0,['bark'],[5],train
HdOeLKqorQU,4,4.0,5.0,['bark'],[5],train
HdOeLKqorQU,5,5.0,6.0,['bark'],[5],train
HdOeLKqorQU,6,6.0,7.0,['bark'],[5],train
HdOeLKqorQU,7,7.0,8.0,['bark'],[5],train
HdOeLKqorQU,8,8.0,9.0,['bark'],[5],train
HdOeLKqorQU,9,9.0,10.0,['bark'],[5],train
Hdu21U_FVs8,0,0.0,1.0,['background'],[3],train
Hdu21U_FVs8,1,1.0,2.0,['background'],[3],train
Hdu21U_FVs8,2,2.0,3.0,['background'],[3],train
Hdu21U_FVs8,3,3.0,4.0,['background'],[3],train
Hdu21U_FVs8,4,4.0,5.0,['background'],[3],train
Hdu21U_FVs8,5,5.0,6.0,['background'],[3],train
Hdu21U_FVs8,6,6.0,7.0,['bark'],[5],train
Hdu21U_FVs8,7,7.0,8.0,['bark'],[5],train
Hdu21U_FVs8,8,8.0,9.0,['bark'],[5],train
Hdu21U_FVs8,9,9.0,10.0,['bark'],[5],train
HeLXU0sydjA,0,0.0,1.0,['background'],[3],train
HeLXU0sydjA,1,1.0,2.0,['background'],[3],train
HeLXU0sydjA,2,2.0,3.0,['background'],[3],train
HeLXU0sydjA,3,3.0,4.0,['background'],[3],train
HeLXU0sydjA,4,4.0,5.0,['background'],[3],train
HeLXU0sydjA,5,5.0,6.0,['background'],[3],train
HeLXU0sydjA,6,6.0,7.0,['bark'],[5],train
HeLXU0sydjA,7,7.0,8.0,['bark'],[5],train
HeLXU0sydjA,8,8.0,9.0,['bark'],[5],train
HeLXU0sydjA,9,9.0,10.0,['bark'],[5],train
HeZr6sKmSgM,0,0.0,1.0,['church bell'],[9],train
HeZr6sKmSgM,1,1.0,2.0,['church bell'],[9],train
HeZr6sKmSgM,2,2.0,3.0,['church bell'],[9],train
HeZr6sKmSgM,3,3.0,4.0,['church bell'],[9],train
HeZr6sKmSgM,4,4.0,5.0,['church bell'],[9],train
HeZr6sKmSgM,5,5.0,6.0,['church bell'],[9],train
HeZr6sKmSgM,6,6.0,7.0,['church bell'],[9],train
HeZr6sKmSgM,7,7.0,8.0,['church bell'],[9],train
HeZr6sKmSgM,8,8.0,9.0,['church bell'],[9],train
HeZr6sKmSgM,9,9.0,10.0,['church bell'],[9],train
HgaACU-IS1c,0,0.0,1.0,['clock'],[10],train
HgaACU-IS1c,1,1.0,2.0,['clock'],[10],train
HgaACU-IS1c,2,2.0,3.0,['clock'],[10],train
HgaACU-IS1c,3,3.0,4.0,['clock'],[10],train
HgaACU-IS1c,4,4.0,5.0,['clock'],[10],train
HgaACU-IS1c,5,5.0,6.0,['clock'],[10],train
HgaACU-IS1c,6,6.0,7.0,['clock'],[10],train
HgaACU-IS1c,7,7.0,8.0,['clock'],[10],train
HgaACU-IS1c,8,8.0,9.0,['clock'],[10],train
HgaACU-IS1c,9,9.0,10.0,['clock'],[10],train
HhhOprRsph4,0,0.0,1.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,1,1.0,2.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,2,2.0,3.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,3,3.0,4.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,4,4.0,5.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,5,5.0,6.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,6,6.0,7.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,7,7.0,8.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,8,8.0,9.0,"['rodents, rats, mice']",[22],train
HhhOprRsph4,9,9.0,10.0,"['rodents, rats, mice']",[22],train
Hhqvvc4qu2Y,0,0.0,1.0,['church bell'],[9],test
Hhqvvc4qu2Y,1,1.0,2.0,['church bell'],[9],test
Hhqvvc4qu2Y,2,2.0,3.0,['church bell'],[9],test
Hhqvvc4qu2Y,3,3.0,4.0,['church bell'],[9],test
Hhqvvc4qu2Y,4,4.0,5.0,['church bell'],[9],test
Hhqvvc4qu2Y,5,5.0,6.0,['church bell'],[9],test
Hhqvvc4qu2Y,6,6.0,7.0,['background'],[3],test
Hhqvvc4qu2Y,7,7.0,8.0,['background'],[3],test
Hhqvvc4qu2Y,8,8.0,9.0,['background'],[3],test
Hhqvvc4qu2Y,9,9.0,10.0,['background'],[3],test
HnfWFs-WAaI,0,0.0,1.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,1,1.0,2.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,2,2.0,3.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,3,3.0,4.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,4,4.0,5.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,5,5.0,6.0,"['rodents, rats, mice']",[22],train
HnfWFs-WAaI,6,6.0,7.0,['background'],[3],train
HnfWFs-WAaI,7,7.0,8.0,['background'],[3],train
HnfWFs-WAaI,8,8.0,9.0,['background'],[3],train
HnfWFs-WAaI,9,9.0,10.0,['background'],[3],train
Hp9Xg_DWJoQ,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
Hp9Xg_DWJoQ,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
HtT13EI1_tA,0,0.0,1.0,['church bell'],[9],train
HtT13EI1_tA,1,1.0,2.0,['church bell'],[9],train
HtT13EI1_tA,2,2.0,3.0,['church bell'],[9],train
HtT13EI1_tA,3,3.0,4.0,['church bell'],[9],train
HtT13EI1_tA,4,4.0,5.0,['church bell'],[9],train
HtT13EI1_tA,5,5.0,6.0,['church bell'],[9],train
HtT13EI1_tA,6,6.0,7.0,['church bell'],[9],train
HtT13EI1_tA,7,7.0,8.0,['church bell'],[9],train
HtT13EI1_tA,8,8.0,9.0,['church bell'],[9],train
HtT13EI1_tA,9,9.0,10.0,['church bell'],[9],train
HucIQq6Aky0,0,0.0,1.0,['background'],[3],train
HucIQq6Aky0,1,1.0,2.0,['background'],[3],train
HucIQq6Aky0,2,2.0,3.0,['background'],[3],train
HucIQq6Aky0,3,3.0,4.0,['background'],[3],train
HucIQq6Aky0,4,4.0,5.0,['background'],[3],train
HucIQq6Aky0,5,5.0,6.0,['background'],[3],train
HucIQq6Aky0,6,6.0,7.0,['shofar'],[23],train
HucIQq6Aky0,7,7.0,8.0,['shofar'],[23],train
HucIQq6Aky0,8,8.0,9.0,['background'],[3],train
HucIQq6Aky0,9,9.0,10.0,['background'],[3],train
HyAGOtC2wtM,0,0.0,1.0,['background'],[3],train
HyAGOtC2wtM,1,1.0,2.0,['background'],[3],train
HyAGOtC2wtM,2,2.0,3.0,['background'],[3],train
HyAGOtC2wtM,3,3.0,4.0,['background'],[3],train
HyAGOtC2wtM,4,4.0,5.0,['background'],[3],train
HyAGOtC2wtM,5,5.0,6.0,['background'],[3],train
HyAGOtC2wtM,6,6.0,7.0,['background'],[3],train
HyAGOtC2wtM,7,7.0,8.0,['background'],[3],train
HyAGOtC2wtM,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
HyAGOtC2wtM,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
I-1qF2Aa-uQ,0,0.0,1.0,['bark'],[5],train
I-1qF2Aa-uQ,1,1.0,2.0,['bark'],[5],train
I-1qF2Aa-uQ,2,2.0,3.0,['bark'],[5],train
I-1qF2Aa-uQ,3,3.0,4.0,['background'],[3],train
I-1qF2Aa-uQ,4,4.0,5.0,['background'],[3],train
I-1qF2Aa-uQ,5,5.0,6.0,['background'],[3],train
I-1qF2Aa-uQ,6,6.0,7.0,['background'],[3],train
I-1qF2Aa-uQ,7,7.0,8.0,['background'],[3],train
I-1qF2Aa-uQ,8,8.0,9.0,['background'],[3],train
I-1qF2Aa-uQ,9,9.0,10.0,['background'],[3],train
I-KEgJSZ4c8,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
I-KEgJSZ4c8,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
I6m2D0_K9tE,0,0.0,1.0,['shofar'],[23],train
I6m2D0_K9tE,1,1.0,2.0,['shofar'],[23],train
I6m2D0_K9tE,2,2.0,3.0,['shofar'],[23],train
I6m2D0_K9tE,3,3.0,4.0,['shofar'],[23],train
I6m2D0_K9tE,4,4.0,5.0,['shofar'],[23],train
I6m2D0_K9tE,5,5.0,6.0,['shofar'],[23],train
I6m2D0_K9tE,6,6.0,7.0,['shofar'],[23],train
I6m2D0_K9tE,7,7.0,8.0,['shofar'],[23],train
I6m2D0_K9tE,8,8.0,9.0,['shofar'],[23],train
I6m2D0_K9tE,9,9.0,10.0,['shofar'],[23],train
I89oTOuj1Ew,0,0.0,1.0,['background'],[3],train
I89oTOuj1Ew,1,1.0,2.0,['background'],[3],train
I89oTOuj1Ew,2,2.0,3.0,['bark'],[5],train
I89oTOuj1Ew,3,3.0,4.0,['bark'],[5],train
I89oTOuj1Ew,4,4.0,5.0,['bark'],[5],train
I89oTOuj1Ew,5,5.0,6.0,['bark'],[5],train
I89oTOuj1Ew,6,6.0,7.0,['bark'],[5],train
I89oTOuj1Ew,7,7.0,8.0,['bark'],[5],train
I89oTOuj1Ew,8,8.0,9.0,['bark'],[5],train
I89oTOuj1Ew,9,9.0,10.0,['bark'],[5],train
IJCt1QRXB2c,0,0.0,1.0,['clock'],[10],test
IJCt1QRXB2c,1,1.0,2.0,['clock'],[10],test
IJCt1QRXB2c,2,2.0,3.0,['clock'],[10],test
IJCt1QRXB2c,3,3.0,4.0,['clock'],[10],test
IJCt1QRXB2c,4,4.0,5.0,['clock'],[10],test
IJCt1QRXB2c,5,5.0,6.0,['clock'],[10],test
IJCt1QRXB2c,6,6.0,7.0,['clock'],[10],test
IJCt1QRXB2c,7,7.0,8.0,['clock'],[10],test
IJCt1QRXB2c,8,8.0,9.0,['clock'],[10],test
IJCt1QRXB2c,9,9.0,10.0,['clock'],[10],test
IN-9KCBYTqA,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],val
IN-9KCBYTqA,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],val
IOBbVjG2IC8,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
IOBbVjG2IC8,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
IO_KCzzaV9Y,0,0.0,1.0,['clock'],[10],test
IO_KCzzaV9Y,1,1.0,2.0,['clock'],[10],test
IO_KCzzaV9Y,2,2.0,3.0,['clock'],[10],test
IO_KCzzaV9Y,3,3.0,4.0,['clock'],[10],test
IO_KCzzaV9Y,4,4.0,5.0,['clock'],[10],test
IO_KCzzaV9Y,5,5.0,6.0,['clock'],[10],test
IO_KCzzaV9Y,6,6.0,7.0,['clock'],[10],test
IO_KCzzaV9Y,7,7.0,8.0,['clock'],[10],test
IO_KCzzaV9Y,8,8.0,9.0,['clock'],[10],test
IO_KCzzaV9Y,9,9.0,10.0,['clock'],[10],test
ITaIdQQz8UQ,0,0.0,1.0,['clock'],[10],train
ITaIdQQz8UQ,1,1.0,2.0,['clock'],[10],train
ITaIdQQz8UQ,2,2.0,3.0,['clock'],[10],train
ITaIdQQz8UQ,3,3.0,4.0,['clock'],[10],train
ITaIdQQz8UQ,4,4.0,5.0,['clock'],[10],train
ITaIdQQz8UQ,5,5.0,6.0,['clock'],[10],train
ITaIdQQz8UQ,6,6.0,7.0,['clock'],[10],train
ITaIdQQz8UQ,7,7.0,8.0,['clock'],[10],train
ITaIdQQz8UQ,8,8.0,9.0,['clock'],[10],train
ITaIdQQz8UQ,9,9.0,10.0,['clock'],[10],train
IVGD0NIQV8A,0,0.0,1.0,['background'],[3],train
IVGD0NIQV8A,1,1.0,2.0,['background'],[3],train
IVGD0NIQV8A,2,2.0,3.0,['background'],[3],train
IVGD0NIQV8A,3,3.0,4.0,['background'],[3],train
IVGD0NIQV8A,4,4.0,5.0,['background'],[3],train
IVGD0NIQV8A,5,5.0,6.0,['background'],[3],train
IVGD0NIQV8A,6,6.0,7.0,['background'],[3],train
IVGD0NIQV8A,7,7.0,8.0,"['rodents, rats, mice']",[22],train
IVGD0NIQV8A,8,8.0,9.0,"['rodents, rats, mice']",[22],train
IVGD0NIQV8A,9,9.0,10.0,"['rodents, rats, mice']",[22],train
IW-EBHnhHAI,0,0.0,1.0,['church bell'],[9],train
IW-EBHnhHAI,1,1.0,2.0,['church bell'],[9],train
IW-EBHnhHAI,2,2.0,3.0,['church bell'],[9],train
IW-EBHnhHAI,3,3.0,4.0,['church bell'],[9],train
IW-EBHnhHAI,4,4.0,5.0,['church bell'],[9],train
IW-EBHnhHAI,5,5.0,6.0,['church bell'],[9],train
IW-EBHnhHAI,6,6.0,7.0,['church bell'],[9],train
IW-EBHnhHAI,7,7.0,8.0,['church bell'],[9],train
IW-EBHnhHAI,8,8.0,9.0,['church bell'],[9],train
IW-EBHnhHAI,9,9.0,10.0,['church bell'],[9],train
IXAL71JiSAI,0,0.0,1.0,['background'],[3],train
IXAL71JiSAI,1,1.0,2.0,['bark'],[5],train
IXAL71JiSAI,2,2.0,3.0,['bark'],[5],train
IXAL71JiSAI,3,3.0,4.0,['bark'],[5],train
IXAL71JiSAI,4,4.0,5.0,['bark'],[5],train
IXAL71JiSAI,5,5.0,6.0,['bark'],[5],train
IXAL71JiSAI,6,6.0,7.0,['bark'],[5],train
IXAL71JiSAI,7,7.0,8.0,['background'],[3],train
IXAL71JiSAI,8,8.0,9.0,['background'],[3],train
IXAL71JiSAI,9,9.0,10.0,['background'],[3],train
IXV7IprDnEw,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],val
IXV7IprDnEw,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],val
Ie2KkAvU1zU,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
Ie2KkAvU1zU,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
IhBtYx4iLGo,0,0.0,1.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,1,1.0,2.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,2,2.0,3.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,3,3.0,4.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,4,4.0,5.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,5,5.0,6.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,6,6.0,7.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,7,7.0,8.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,8,8.0,9.0,"['rodents, rats, mice']",[22],test
IhBtYx4iLGo,9,9.0,10.0,"['rodents, rats, mice']",[22],test
Ip9JKi2ffg8,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
Ip9JKi2ffg8,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
Iu25yrsetUM,0,0.0,1.0,['bark'],[5],test
Iu25yrsetUM,1,1.0,2.0,['bark'],[5],test
Iu25yrsetUM,2,2.0,3.0,['bark'],[5],test
Iu25yrsetUM,3,3.0,4.0,['background'],[3],test
Iu25yrsetUM,4,4.0,5.0,['background'],[3],test
Iu25yrsetUM,5,5.0,6.0,['background'],[3],test
Iu25yrsetUM,6,6.0,7.0,['background'],[3],test
Iu25yrsetUM,7,7.0,8.0,['background'],[3],test
Iu25yrsetUM,8,8.0,9.0,['background'],[3],test
Iu25yrsetUM,9,9.0,10.0,['background'],[3],test
IuiGNyXXZaE,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
IuiGNyXXZaE,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
IvO1zqoBXAA,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
IvVnD_mLBuk,0,0.0,1.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,1,1.0,2.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,2,2.0,3.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,3,3.0,4.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,4,4.0,5.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,5,5.0,6.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,6,6.0,7.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,7,7.0,8.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,8,8.0,9.0,"['rodents, rats, mice']",[22],train
IvVnD_mLBuk,9,9.0,10.0,"['rodents, rats, mice']",[22],train
Iwz2CW1hsVI,0,0.0,1.0,['background'],[3],train
Iwz2CW1hsVI,1,1.0,2.0,['background'],[3],train
Iwz2CW1hsVI,2,2.0,3.0,['background'],[3],train
Iwz2CW1hsVI,3,3.0,4.0,['background'],[3],train
Iwz2CW1hsVI,4,4.0,5.0,['background'],[3],train
Iwz2CW1hsVI,5,5.0,6.0,['background'],[3],train
Iwz2CW1hsVI,6,6.0,7.0,['bark'],[5],train
Iwz2CW1hsVI,7,7.0,8.0,['bark'],[5],train
Iwz2CW1hsVI,8,8.0,9.0,['bark'],[5],train
Iwz2CW1hsVI,9,9.0,10.0,['bark'],[5],train
J-Igx1Ucy-Y,0,0.0,1.0,['background'],[3],train
J-Igx1Ucy-Y,1,1.0,2.0,['background'],[3],train
J-Igx1Ucy-Y,2,2.0,3.0,['background'],[3],train
J-Igx1Ucy-Y,3,3.0,4.0,['background'],[3],train
J-Igx1Ucy-Y,4,4.0,5.0,['bark'],[5],train
J-Igx1Ucy-Y,5,5.0,6.0,['bark'],[5],train
J-Igx1Ucy-Y,6,6.0,7.0,['background'],[3],train
J-Igx1Ucy-Y,7,7.0,8.0,['background'],[3],train
J-Igx1Ucy-Y,8,8.0,9.0,['background'],[3],train
J-Igx1Ucy-Y,9,9.0,10.0,['background'],[3],train
J0p_joNdGe0,0,0.0,1.0,['bark'],[5],train
